ACC,time,x,y,z
E4_Acc,"1647608896,91922",-38,28,52.0
E4_Acc,"1647608896,95047",-39,27,50.0
E4_Acc,"1647608896,98172",-32,23,50.0
E4_Acc,"1647608897,01297",-31,20,50.0
E4_Acc,"1647608897,04422",-39,18,50.0
E4_Acc,"1647608897,07547",-39,18,50.0
E4_Acc,"1647608897,10672",-33,20,50.0
E4_Acc,"1647608897,13798",-33,21,48.0
E4_Acc,"1647608897,16923",-35,22,49.0
E4_Acc,"1647608897,20048",-35,23,49.0
E4_Acc,"1647608897,23173",-34,23,49.0
E4_Acc,"1647608897,26298",-32,22,50.0
E4_Acc,"1647608897,29423",-33,21,50.0
E4_Acc,"1647608897,32548",-35,21,50.0
E4_Acc,"1647608897,35674",-34,21,48.0
E4_Acc,"1647608897,38799",-32,22,49.0
E4_Acc,"1647608897,41924",-35,22,49.0
E4_Acc,"1647608897,45049",-35,22,49.0
E4_Acc,"1647608897,48174",-37,21,48.0
E4_Acc,"1647608897,51299",-37,21,48.0
E4_Acc,"1647608897,54424",-34,21,49.0
E4_Acc,"1647608897,5755",-36,20,48.0
E4_Acc,"1647608897,60675",-36,21,48.0
E4_Acc,"1647608897,638",-36,22,48.0
E4_Acc,"1647608897,66925",-35,22,47.0
E4_Acc,"1647608897,7005",-35,22,48.0
E4_Acc,"1647608897,73175",-36,21,47.0
E4_Acc,"1647608897,763",-38,21,47.0
E4_Acc,"1647608897,79426",-38,21,47.0
E4_Acc,"1647608897,82551",-38,21,47.0
E4_Acc,"1647608897,85676",-38,21,47.0
E4_Acc,"1647608897,88801",-39,21,47.0
E4_Acc,"1647608897,91926",-39,20,47.0
E4_Acc,"1647608897,95051",-39,19,47.0
E4_Acc,"1647608897,98176",-39,19,47.0
E4_Acc,"1647608898,01302",-38,20,46.0
E4_Acc,"1647608898,04427",-37,21,47.0
E4_Acc,"1647608898,07552",-38,22,47.0
E4_Acc,"1647608898,10677",-38,21,47.0
E4_Acc,"1647608898,13802",-38,20,47.0
E4_Acc,"1647608898,16927",-38,20,47.0
E4_Acc,"1647608898,20052",-38,20,47.0
E4_Acc,"1647608898,23178",-38,21,47.0
E4_Acc,"1647608898,26303",-38,21,47.0
