BVP,time,values
E4_Bvp,"1647602714,82106","9,076057"
E4_Bvp,"1647602714,83668","22,84988"
E4_Bvp,"1647602714,85231","33,62767"
E4_Bvp,"1647602714,86793","41,07792"
E4_Bvp,"1647602714,88356","45,27527"
E4_Bvp,"1647602714,89918","46,52567"
E4_Bvp,"1647602714,91481","45,27858"
E4_Bvp,"1647602714,93044","42,06231"
E4_Bvp,"1647602714,94606","37,46169"
E4_Bvp,"1647602714,96169","32,08707"
E4_Bvp,"1647602714,97731","26,54331"
E4_Bvp,"1647602714,99294","21,37811"
E4_Bvp,"1647602715,00856","17,05205"
E4_Bvp,"1647602715,02419","13,88862"
E4_Bvp,"1647602715,03982","12,0396"
E4_Bvp,"1647602715,05544","11,4921"
E4_Bvp,"1647602715,07107","12,04202"
E4_Bvp,"1647602715,08669","13,37148"
E4_Bvp,"1647602715,10232","15,02628"
E4_Bvp,"1647602715,11794","16,49008"
E4_Bvp,"1647602715,13357","17,25442"
E4_Bvp,"1647602715,1492","16,92008"
E4_Bvp,"1647602715,16482","15,28034"
E4_Bvp,"1647602715,18045","12,37066"
E4_Bvp,"1647602715,19607","8,408104"
E4_Bvp,"1647602715,2117","3,711708"
E4_Bvp,"1647602715,22732","-1,413017"
E4_Bvp,"1647602715,24295","-6,785385"
E4_Bvp,"1647602715,25858","-12,38068"
E4_Bvp,"1647602715,2742","-18,34649"
E4_Bvp,"1647602715,28983","-24,97044"
E4_Bvp,"1647602715,30545","-32,54155"
E4_Bvp,"1647602715,32108","-41,12035"
E4_Bvp,"1647602715,3367","-50,26052"
E4_Bvp,"1647602715,35233","-58,86117"
E4_Bvp,"1647602715,36796","-65,24719"
E4_Bvp,"1647602715,38358","-67,59352"
E4_Bvp,"1647602715,39921","-64,51227"
E4_Bvp,"1647602715,41483","-55,61997"
E4_Bvp,"1647602715,43046","-41,74296"
E4_Bvp,"1647602715,44608","-24,70948"
E4_Bvp,"1647602715,46171","-6,788864"
E4_Bvp,"1647602715,47734","9,96254"
E4_Bvp,"1647602715,49296","24,12923"
E4_Bvp,"1647602715,50859","35,05531"
E4_Bvp,"1647602715,52421","42,63853"
E4_Bvp,"1647602715,53984","47,0472"
E4_Bvp,"1647602715,55546","48,53002"
E4_Bvp,"1647602715,57109","47,34429"
E4_Bvp,"1647602715,58672","43,86599"
E4_Bvp,"1647602715,60234","38,6687"
E4_Bvp,"1647602715,61797","32,54185"
E4_Bvp,"1647602715,63359","26,36594"
E4_Bvp,"1647602715,64922","20,94366"
E4_Bvp,"1647602715,66484","16,80324"
E4_Bvp,"1647602715,68047","14,10188"
E4_Bvp,"1647602715,6961","12,68813"
E4_Bvp,"1647602715,71172","12,25331"
E4_Bvp,"1647602715,72735","12,4822"
E4_Bvp,"1647602715,74297","13,13792"
